Employee_ID,Department,Job_Level,Age,Gender,Employment_Type,Years_At_Company,Years_In_Current_Role,Num_Promotions,Last_Promotion_Years_Ago,Annual_Salary_USD,Performance_Score,Job_Satisfaction_Score,Work_Life_Balance_Score,Overtime_Hours_Monthly,Distance_From_Office_KM,Num_Trainings_Last_Year,Remote_Work_Percentage,Attrition
EMP-017449,Engineering,Senior,29,Male,Full-Time,4,2,0,3,99601,3,3,3,7,15,2,100,1
EMP-017450,Sales,Junior,46,Male,Full-Time,4,2,0,1,49477,4,1,2,6,56,3,75,0
EMP-017451,Engineering,Junior,47,Female,Full-Time,10,7,2,3,51334,3,2,4,2,16,5,75,0
EMP-017452,Engineering,Mid,22,Male,Full-Time,3,2,0,1,105638,3,4,4,8,62,2,25,0
EMP-017453,Sales,Junior,38,Male,Full-Time,9,8,1,6,52351,2,3,3,1,37,3,0,0
EMP-017454,Engineering,Lead,59,Female,Full-Time,3,1,0,1,125080,3,3,2,7,62,3,50,0
EMP-017455,Sales,Director,22,Female,Full-Time,5,3,0,4,162763,4,5,5,3,3,1,50,0
EMP-017456,Engineering,Mid,46,Female,Full-Time,7,5,1,1,80803,4,1,3,4,20,2,100,0
EMP-017457,HR,Senior,44,Male,Full-Time,10,4,1,2,107774,4,4,1,6,1,1,100,0
EMP-017458,Sales,Director,33,Female,Full-Time,8,2,0,7,170553,3,2,2,7,47,0,25,1
EMP-017459,Engineering,Mid,43,Male,Part-Time,8,6,1,5,57140,4,2,2,3,7,1,50,1
EMP-017460,Customer Support,Senior,31,Male,Full-Time,8,7,1,1,108819,4,3,4,8,8,3,25,0
EMP-017461,Engineering,Senior,25,Female,Full-Time,7,3,0,0,118125,3,5,5,2,27,0,50,0
EMP-017462,Marketing,Manager,62,Female,Full-Time,5,4,1,0,124213,4,3,3,5,8,1,100,0
EMP-017463,Engineering,Senior,34,Male,Contract,8,3,1,5,98133,5,3,4,0,2,2,50,0
EMP-017464,Customer Support,Lead,33,Male,Full-Time,6,4,0,1,90583,3,2,3,43,5,3,100,0
EMP-017465,Sales,Mid,38,Female,Part-Time,2,1,0,0,59278,1,5,5,3,26,1,100,0
EMP-017466,Operations,Lead,39,Female,Full-Time,6,2,0,6,96278,4,4,5,0,2,1,0,0
EMP-017467,Engineering,Senior,51,Female,Full-Time,3,2,0,1,96802,5,5,5,17,30,1,50,0
EMP-017468,Product,Senior,45,Female,Full-Time,4,3,1,5,98009,4,3,2,0,30,2,0,0
EMP-017469,Customer Support,Lead,35,Male,Full-Time,5,4,0,0,109359,4,3,4,0,7,2,25,0
EMP-017470,Engineering,Manager,47,Female,Full-Time,5,2,1,8,111061,4,4,2,7,22,2,25,0
EMP-017471,Engineering,Mid,37,Male,Full-Time,2,1,0,11,61260,3,4,3,0,35,2,25,1
EMP-017472,Engineering,Mid,29,Male,Full-Time,4,1,0,0,61305,4,3,3,2,13,5,25,0
EMP-017473,Finance,VP,45,Male,Full-Time,14,5,4,8,220687,2,4,3,1,5,1,25,0
EMP-017474,Product,Junior,24,Male,Full-Time,3,1,0,4,49647,3,5,5,5,49,3,50,0
EMP-017475,HR,Junior,49,Male,Full-Time,16,15,1,3,53014,4,3,4,0,26,4,25,0
EMP-017476,Sales,Senior,44,Male,Full-Time,6,3,0,3,113350,4,5,1,9,3,0,50,0
EMP-017477,Marketing,Senior,34,Female,Full-Time,9,3,2,2,102742,1,4,4,0,2,2,50,1
EMP-017478,Sales,Lead,41,Male,Full-Time,9,5,2,4,120210,3,3,4,4,30,5,25,0
EMP-017479,Product,Director,33,Female,Full-Time,7,6,0,1,207543,3,3,3,3,4,3,25,0
EMP-017480,Product,Director,41,Male,Full-Time,4,3,0,0,161450,2,4,5,5,17,4,50,0
EMP-017481,Product,Senior,23,Female,Full-Time,5,2,0,0,107983,2,3,1,3,6,4,50,1
EMP-017482,Data Science,Lead,35,Male,Full-Time,8,2,0,7,124254,3,5,2,0,1,8,75,0
EMP-017483,Engineering,Senior,28,Female,Full-Time,11,9,2,1,119769,4,5,4,17,21,1,75,0
EMP-017484,Product,Junior,57,Male,Full-Time,13,11,1,3,55448,4,2,4,21,9,2,50,0
EMP-017485,HR,Director,37,Female,Full-Time,8,7,1,4,204969,4,5,5,16,29,2,25,0
EMP-017486,Sales,Manager,36,Female,Full-Time,6,3,1,2,99570,4,3,3,2,69,0,50,0
EMP-017487,Finance,Junior,36,Male,Contract,8,3,2,3,54545,3,4,3,9,23,2,50,0
EMP-017488,Engineering,VP,29,Male,Full-Time,1,0,0,3,209540,4,4,3,11,3,2,100,0
EMP-017489,Sales,Manager,41,Male,Full-Time,5,3,1,1,156564,4,3,5,3,1,2,25,0
EMP-017490,HR,Director,39,Female,Full-Time,18,14,1,4,171919,4,3,5,6,1,6,50,0
EMP-017491,Sales,Senior,26,Male,Full-Time,16,7,2,8,85059,4,4,3,0,36,3,75,0
EMP-017492,Sales,Director,33,Female,Full-Time,8,4,0,11,172641,2,2,4,1,9,3,25,1
EMP-017493,Operations,Mid,25,Female,Full-Time,9,4,1,0,67390,5,3,2,8,21,0,25,0
EMP-017494,Sales,Junior,37,Male,Full-Time,9,5,1,6,45234,3,1,4,4,2,3,25,0
EMP-017495,Engineering,Junior,37,Non-Binary,Full-Time,2,0,0,6,59830,5,2,3,3,19,2,25,1
EMP-017496,HR,Mid,38,Male,Full-Time,10,3,1,11,82731,3,3,3,5,29,5,50,1
EMP-017497,Legal,Manager,28,Male,Contract,4,1,0,7,128050,3,3,3,0,16,7,100,0
EMP-017498,Customer Support,Senior,38,Male,Full-Time,7,4,1,0,97718,5,1,2,3,22,1,25,0
EMP-017499,Marketing,Mid,22,Female,Full-Time,18,6,1,0,78240,4,3,3,6,11,5,50,0
EMP-017500,Engineering,Mid,36,Female,Full-Time,1,0,0,5,88429,5,3,3,12,21,2,0,0
EMP-017501,Engineering,Mid,29,Female,Full-Time,3,2,0,4,67213,4,3,3,0,36,5,75,0
EMP-017502,Sales,Lead,39,Female,Full-Time,8,4,1,1,115907,3,5,2,3,11,2,25,0
EMP-017503,Engineering,Junior,42,Male,Full-Time,4,1,0,2,61297,2,3,2,2,20,3,100,1
EMP-017504,HR,Junior,29,Female,Full-Time,5,2,0,0,48445,2,5,4,0,59,0,75,0
EMP-017505,Data Science,Senior,48,Male,Full-Time,8,7,1,4,103224,5,3,1,3,1,4,100,0
EMP-017506,Engineering,Manager,22,Male,Full-Time,4,2,0,10,137550,4,2,3,10,15,3,100,1
EMP-017507,Marketing,Lead,27,Male,Full-Time,16,8,3,0,125760,5,4,2,5,10,1,100,0
EMP-017508,Data Science,Junior,28,Male,Full-Time,8,4,0,2,55939,4,3,5,10,6,2,25,0
EMP-017509,Engineering,Lead,40,Non-Binary,Full-Time,6,3,1,0,112046,4,4,5,0,32,3,50,0
EMP-017510,Engineering,Director,38,Male,Full-Time,3,1,0,3,194189,5,5,1,1,21,2,0,0
EMP-017511,Marketing,Lead,30,Male,Full-Time,2,0,0,1,99619,3,5,4,9,7,5,50,0
EMP-017512,Sales,Lead,32,Male,Full-Time,4,3,0,0,132230,4,1,3,9,8,4,50,1
EMP-017513,Customer Support,Manager,40,Female,Full-Time,13,8,1,3,105623,3,4,2,22,10,2,0,0
EMP-017514,Marketing,Senior,27,Male,Full-Time,11,5,1,9,97335,5,2,4,3,9,5,25,0
EMP-017515,Marketing,Senior,46,Male,Full-Time,4,3,0,8,118060,4,3,5,6,1,3,75,0
EMP-017516,HR,Senior,27,Male,Full-Time,4,3,0,3,120718,3,3,3,21,8,3,25,0
EMP-017517,Operations,Junior,31,Female,Full-Time,1,0,0,1,63000,3,4,3,2,2,2,0,0
EMP-017518,Data Science,Mid,41,Female,Full-Time,2,1,0,5,81168,3,4,2,2,4,5,25,0
EMP-017519,Marketing,Senior,53,Male,Full-Time,10,6,1,0,102148,4,3,4,24,80,2,0,1
EMP-017520,Marketing,Junior,26,Male,Contract,5,2,0,0,48067,3,5,4,12,5,5,100,0
EMP-017521,Engineering,Senior,36,Male,Part-Time,19,6,1,6,118811,1,5,1,1,1,1,25,0
EMP-017522,Marketing,Senior,30,Female,Full-Time,10,9,2,0,104885,5,3,4,7,2,4,0,0
EMP-017523,Engineering,Lead,22,Female,Part-Time,4,2,0,3,178671,2,1,4,3,29,0,0,0
EMP-017524,HR,Junior,45,Male,Full-Time,5,3,1,1,58227,3,2,4,2,1,5,75,0
EMP-017525,HR,Senior,53,Male,Full-Time,6,3,0,0,124332,5,3,3,2,1,0,25,0
EMP-017526,Legal,Lead,53,Non-Binary,Full-Time,10,8,0,0,137275,4,3,2,14,9,1,75,0
EMP-017527,Engineering,Junior,37,Male,Full-Time,2,1,0,0,56231,4,5,1,1,16,2,75,0
EMP-017528,Marketing,Mid,54,Male,Full-Time,3,1,0,0,85717,4,1,2,33,13,3,50,0
EMP-017529,Finance,Junior,44,Female,Full-Time,2,0,0,1,54914,3,5,5,8,1,2,75,0
EMP-017530,HR,Mid,26,Female,Full-Time,12,11,3,1,73326,4,2,4,14,19,2,75,0
EMP-017531,Data Science,Mid,25,Female,Full-Time,26,9,4,7,81140,3,2,2,5,2,4,25,1
EMP-017532,Engineering,Mid,28,Female,Full-Time,4,2,0,2,85155,3,4,4,30,1,4,100,0
EMP-017533,Customer Support,Junior,22,Male,Full-Time,7,6,1,3,49805,4,3,4,1,16,1,0,0
EMP-017534,Engineering,Mid,34,Male,Contract,2,0,0,3,77204,3,2,3,1,19,4,50,0
EMP-017535,Marketing,Mid,27,Male,Contract,8,4,1,7,62559,1,4,4,13,10,1,100,0
EMP-017536,Sales,Junior,36,Female,Full-Time,11,6,0,3,54742,4,3,3,2,4,4,0,0
EMP-017537,Customer Support,Mid,34,Female,Full-Time,6,2,1,0,70094,1,4,3,5,14,6,50,0
EMP-017538,Operations,Junior,50,Male,Full-Time,3,1,0,0,54159,3,2,3,18,3,0,100,0
EMP-017539,Legal,Director,38,Male,Full-Time,5,3,0,0,152441,4,2,5,7,32,3,0,0
EMP-017540,Legal,Mid,30,Male,Full-Time,9,5,0,6,61354,3,3,4,1,32,3,25,1
EMP-017541,Sales,Mid,25,Female,Full-Time,8,3,0,2,87824,5,5,3,27,10,1,0,0
EMP-017542,Finance,Manager,24,Female,Full-Time,15,14,3,1,161247,4,2,4,6,19,2,100,0
EMP-017543,Engineering,Manager,51,Female,Full-Time,19,15,4,0,129408,4,2,3,3,1,2,75,0
EMP-017544,Marketing,Junior,37,Female,Full-Time,6,4,1,0,40000,4,1,3,7,62,1,50,1
EMP-017545,HR,Junior,22,Male,Full-Time,11,8,0,0,49990,4,1,2,0,13,2,50,1
EMP-017546,Product,Manager,41,Male,Full-Time,9,3,1,0,139378,3,5,5,26,3,2,25,0
EMP-017547,Sales,Junior,53,Female,Full-Time,7,3,0,1,67848,3,1,4,5,53,1,75,1
EMP-017548,Legal,Mid,31,Male,Contract,8,3,0,0,62398,2,3,4,9,8,2,0,0
EMP-017549,Customer Support,Junior,41,Female,Full-Time,11,9,1,5,48464,4,4,2,1,9,1,0,0
EMP-017550,Finance,Mid,37,Male,Full-Time,15,11,4,0,62761,4,5,2,7,23,3,50,0
EMP-017551,Engineering,Junior,41,Female,Full-Time,7,2,0,0,58927,2,3,5,2,50,4,75,0
EMP-017552,Legal,Senior,51,Male,Full-Time,17,8,3,0,94592,4,3,3,10,19,2,75,0
EMP-017553,Engineering,Junior,23,Female,Full-Time,5,3,1,3,42225,3,4,1,6,5,4,50,0
EMP-017554,Data Science,Lead,36,Female,Full-Time,10,5,2,1,115630,3,3,5,1,11,2,50,0
EMP-017555,HR,Senior,25,Female,Part-Time,6,5,1,12,96506,4,4,4,1,3,1,0,0
EMP-017556,Operations,Senior,29,Male,Full-Time,5,3,0,0,104945,4,5,2,5,2,1,100,0
EMP-017557,Marketing,Mid,35,Female,Full-Time,4,1,0,1,73847,4,3,4,4,54,0,75,0
EMP-017558,Sales,Director,32,Female,Full-Time,9,6,1,3,148069,3,2,3,12,10,3,25,0
EMP-017559,Finance,Junior,55,Male,Full-Time,12,10,1,6,49189,3,5,4,21,14,3,50,0
EMP-017560,Customer Support,Director,44,Female,Full-Time,5,2,0,2,158131,5,4,4,6,7,4,25,0
EMP-017561,HR,Senior,26,Female,Full-Time,1,0,0,0,103953,5,3,4,6,1,4,100,0
EMP-017562,Engineering,Manager,46,Female,Full-Time,5,4,1,0,107821,3,4,2,10,13,2,0,0
EMP-017563,HR,Manager,43,Male,Full-Time,6,2,1,1,103949,3,1,3,13,19,2,75,0
EMP-017564,Engineering,Mid,41,Non-Binary,Full-Time,7,4,1,0,98176,3,1,4,6,9,1,100,0
EMP-017565,Engineering,Junior,39,Male,Full-Time,3,1,0,1,57200,5,4,4,3,42,1,0,0
EMP-017566,HR,Senior,36,Female,Full-Time,6,3,0,1,101560,5,4,1,3,17,3,75,0
EMP-017567,Engineering,Lead,27,Male,Full-Time,14,11,1,1,79932,4,2,4,9,9,2,25,0
EMP-017568,Operations,Mid,29,Male,Full-Time,10,5,0,4,78446,4,5,1,4,1,7,50,0
EMP-017569,Operations,Director,41,Male,Full-Time,12,11,3,0,179639,5,4,4,10,12,3,75,0
EMP-017570,Engineering,Mid,43,Male,Full-Time,5,3,0,6,85553,4,3,4,6,2,2,0,0
EMP-017571,Finance,Junior,36,Male,Full-Time,5,4,0,4,59294,4,2,4,18,10,3,0,0
EMP-017572,Product,Lead,33,Male,Full-Time,6,4,0,2,138078,2,3,5,4,12,3,25,0
EMP-017573,Sales,Junior,29,Female,Full-Time,6,4,1,2,59078,3,4,4,1,16,2,50,0
EMP-017574,Sales,Director,51,Female,Full-Time,13,3,1,4,150464,4,2,3,5,8,3,50,1
EMP-017575,Marketing,Senior,35,Female,Part-Time,4,1,1,3,99414,2,4,3,0,8,0,25,0
EMP-017576,Customer Support,Mid,32,Female,Full-Time,4,2,0,0,71209,1,3,4,4,1,1,25,0
EMP-017577,HR,Mid,56,Male,Full-Time,6,5,1,2,86306,3,1,5,20,60,2,25,0
EMP-017578,Marketing,Mid,26,Female,Part-Time,0,0,0,10,83129,4,5,3,19,11,1,50,0
EMP-017579,HR,Senior,31,Male,Full-Time,7,5,1,0,108742,5,1,3,13,1,3,25,0
EMP-017580,Operations,Mid,22,Male,Full-Time,9,5,1,1,84107,4,3,4,1,46,4,75,0
EMP-017581,Engineering,Junior,31,Male,Full-Time,11,10,2,2,54425,1,4,3,0,70,3,100,0
EMP-017582,Finance,Senior,57,Male,Full-Time,14,12,1,1,113350,3,5,1,1,18,2,50,1
EMP-017583,Engineering,Senior,56,Male,Full-Time,8,6,0,3,108386,3,2,4,13,3,3,25,1
EMP-017584,Sales,Mid,39,Female,Full-Time,6,4,0,0,73662,4,5,5,32,12,2,50,0
EMP-017585,Customer Support,Manager,36,Male,Full-Time,2,1,0,4,118642,2,3,3,10,1,2,50,0
EMP-017586,Operations,Lead,30,Female,Part-Time,6,4,0,0,113037,4,3,3,16,21,2,0,0
EMP-017587,Marketing,Junior,26,Male,Full-Time,5,3,0,2,60178,4,4,2,6,10,0,50,0
EMP-017588,Marketing,Senior,46,Female,Full-Time,4,1,0,3,85218,5,1,2,17,22,3,75,0
EMP-017589,Sales,Junior,30,Male,Part-Time,2,1,0,0,70118,3,2,4,3,35,3,0,1
EMP-017590,Marketing,Mid,31,Male,Part-Time,5,4,0,0,68483,3,4,5,1,1,5,50,0
EMP-017591,Engineering,Director,26,Male,Full-Time,6,3,1,5,153413,5,4,2,8,2,2,25,0
EMP-017592,Finance,Director,41,Male,Full-Time,7,3,0,4,166365,3,3,5,1,7,2,0,0
EMP-017593,Marketing,Mid,38,Male,Contract,1,0,0,0,87576,2,3,4,19,10,5,50,0
EMP-017594,Customer Support,Mid,32,Male,Full-Time,13,8,3,0,61023,4,4,5,3,1,3,50,0
EMP-017595,Sales,Director,43,Non-Binary,Full-Time,14,8,2,9,213381,4,3,4,1,6,4,25,0
EMP-017596,Data Science,Senior,36,Female,Full-Time,7,2,1,4,115663,5,5,4,9,32,2,75,0
EMP-017597,Product,Director,29,Male,Full-Time,8,2,1,1,222204,5,3,4,3,37,0,25,1
EMP-017598,Finance,Mid,41,Male,Full-Time,3,2,0,0,81844,3,5,5,0,6,3,25,0
EMP-017599,Operations,Senior,44,Female,Full-Time,10,3,1,2,104411,4,3,3,0,20,0,25,0
EMP-017600,Product,Manager,22,Non-Binary,Full-Time,3,2,0,1,100509,3,2,4,3,7,3,0,0
EMP-017601,Sales,Mid,32,Male,Part-Time,7,4,1,0,76635,3,5,4,38,32,2,100,0
EMP-017602,Engineering,Lead,22,Male,Full-Time,8,6,0,5,97029,1,2,4,6,1,3,75,0
EMP-017603,Sales,Junior,53,Non-Binary,Full-Time,8,5,2,1,62749,4,4,4,1,5,3,100,0
EMP-017604,Engineering,Junior,24,Female,Full-Time,2,1,0,1,53818,4,1,2,19,4,0,75,0
EMP-017605,Customer Support,Mid,40,Male,Full-Time,8,2,2,1,60068,5,2,4,15,2,1,25,0
EMP-017606,Sales,Mid,36,Female,Full-Time,10,5,1,5,79571,4,2,1,1,15,5,50,1
EMP-017607,Engineering,Mid,48,Female,Full-Time,1,0,0,1,70541,4,4,3,3,20,2,0,0
EMP-017608,Data Science,Senior,47,Male,Full-Time,10,4,1,3,116304,3,4,2,9,34,1,0,0
EMP-017609,Engineering,Manager,39,Female,Full-Time,4,3,0,0,128332,4,4,4,35,12,6,25,0
EMP-017610,Data Science,Lead,29,Male,Full-Time,10,8,1,1,91304,3,2,3,1,9,1,50,0
EMP-017611,HR,Senior,24,Male,Full-Time,1,0,0,7,91248,3,3,1,5,22,1,25,1
EMP-017612,Finance,Junior,34,Female,Full-Time,5,4,0,2,54245,3,4,1,1,15,1,50,0
EMP-017613,HR,Senior,26,Male,Full-Time,6,2,1,8,118696,2,4,2,6,2,1,0,1
EMP-017614,Product,Manager,28,Female,Full-Time,4,1,0,4,137429,3,2,4,4,26,2,50,1
EMP-017615,Engineering,Senior,52,Male,Part-Time,18,7,2,0,97090,3,1,1,18,7,3,0,0
EMP-017616,Operations,Junior,44,Male,Full-Time,3,1,0,1,55062,4,4,3,13,4,4,50,0
EMP-017617,Marketing,Mid,43,Female,Full-Time,5,3,0,5,90162,3,3,4,1,6,3,25,0
EMP-017618,Customer Support,Senior,22,Male,Full-Time,7,4,1,0,110553,3,4,2,0,28,2,25,0
EMP-017619,Marketing,Senior,24,Male,Full-Time,6,2,0,3,114325,2,4,3,7,13,5,75,0
EMP-017620,Marketing,Junior,37,Male,Full-Time,3,2,0,5,59938,4,2,4,1,2,0,75,0
EMP-017621,Product,Lead,34,Male,Full-Time,6,4,1,3,119281,3,5,4,10,5,1,50,0
EMP-017622,Customer Support,VP,33,Male,Full-Time,1,0,0,2,240373,4,5,4,2,3,4,100,0
EMP-017623,Sales,Mid,30,Female,Contract,16,12,1,1,73766,3,3,3,5,3,4,25,0
EMP-017624,Marketing,Junior,46,Male,Contract,4,3,0,6,54506,4,4,2,18,5,1,25,0
EMP-017625,Operations,Senior,28,Male,Full-Time,16,7,2,1,84132,5,4,4,1,1,2,25,0
EMP-017626,Sales,VP,38,Male,Full-Time,13,4,3,0,149196,5,1,2,1,11,2,0,0
EMP-017627,Operations,Junior,22,Male,Full-Time,2,1,0,0,44777,3,4,2,24,1,2,75,0
EMP-017628,Customer Support,Senior,43,Male,Full-Time,11,8,1,3,95083,5,5,5,1,18,3,100,0
EMP-017629,Customer Support,Mid,29,Female,Full-Time,8,7,1,1,77232,5,4,3,13,80,2,25,0
EMP-017630,Engineering,Senior,23,Male,Contract,3,2,0,1,94760,3,2,3,13,23,2,0,0
EMP-017631,Sales,Manager,24,Female,Full-Time,10,8,1,2,168679,3,4,3,8,18,1,50,0
EMP-017632,Data Science,Mid,40,Female,Full-Time,5,2,0,2,74447,3,1,3,1,7,3,50,0
EMP-017633,Operations,Lead,50,Male,Contract,10,7,1,2,85942,2,3,5,4,27,5,75,0
EMP-017634,Customer Support,Lead,24,Female,Full-Time,8,6,2,0,110260,3,1,5,9,9,6,25,0
EMP-017635,Operations,Senior,36,Male,Full-Time,3,2,0,4,115089,3,4,3,32,6,1,25,1
EMP-017636,Legal,Junior,37,Male,Full-Time,7,3,1,0,61665,2,4,4,0,50,2,0,0
EMP-017637,Operations,Director,22,Female,Full-Time,12,6,2,2,160159,3,4,1,3,8,0,50,0
EMP-017638,Finance,Junior,35,Female,Full-Time,13,8,1,0,76575,3,4,5,1,9,3,75,0
EMP-017639,HR,Senior,26,Male,Full-Time,7,5,1,0,96353,3,2,5,1,5,2,25,1
EMP-017640,Finance,Junior,33,Male,Contract,2,1,0,7,59510,3,3,3,13,1,1,75,1
EMP-017641,Engineering,Junior,30,Female,Full-Time,8,6,0,1,67651,1,3,5,11,34,1,75,0
EMP-017642,Sales,Junior,46,Female,Full-Time,3,2,0,0,54967,4,3,5,21,10,3,25,0
EMP-017643,Engineering,Mid,41,Non-Binary,Part-Time,7,3,1,1,73785,5,4,4,8,2,2,75,0
EMP-017644,Customer Support,Mid,38,Female,Full-Time,8,3,1,2,72878,3,4,4,1,13,3,0,0
EMP-017645,Marketing,Senior,22,Male,Full-Time,6,3,1,1,107004,3,4,2,5,20,2,0,0
EMP-017646,Marketing,Mid,41,Male,Part-Time,3,2,0,4,75380,5,4,1,1,7,2,50,0
EMP-017647,Sales,Mid,40,Male,Full-Time,4,1,0,0,62564,4,3,4,10,2,4,75,0
EMP-017648,Engineering,Director,38,Male,Full-Time,8,7,1,0,187564,4,5,3,1,2,6,75,0
EMP-017649,Marketing,Mid,42,Female,Full-Time,11,4,3,1,67929,3,4,5,1,10,1,75,0
EMP-017650,Sales,Mid,43,Female,Full-Time,2,0,0,0,75576,4,5,5,33,26,3,50,0
EMP-017651,Engineering,Lead,41,Female,Full-Time,5,2,1,0,134936,2,5,5,9,12,1,75,0
EMP-017652,Sales,VP,55,Male,Full-Time,4,3,0,0,226712,5,5,1,0,22,4,50,0
EMP-017653,Legal,Junior,22,Male,Full-Time,4,3,0,0,52219,5,2,5,1,1,3,25,0
EMP-017654,Sales,Junior,38,Male,Full-Time,3,1,0,4,66088,1,3,2,3,39,3,50,0
EMP-017655,Legal,Lead,58,Male,Full-Time,4,2,0,3,107104,2,3,5,4,14,0,25,0
EMP-017656,Legal,Junior,44,Male,Part-Time,4,2,0,5,62779,3,3,5,2,21,2,50,0
EMP-017657,HR,Lead,33,Non-Binary,Part-Time,7,6,0,0,125187,4,3,4,2,40,4,100,0
EMP-017658,Legal,Mid,46,Female,Full-Time,14,4,2,1,69944,3,2,3,0,12,3,25,0
EMP-017659,Product,Senior,31,Male,Full-Time,3,2,0,1,100853,4,5,4,27,5,4,50,0
EMP-017660,Sales,Junior,43,Male,Full-Time,2,1,0,3,55493,3,3,3,0,6,3,100,1
EMP-017661,Customer Support,Mid,29,Male,Full-Time,2,1,0,1,82844,4,3,2,8,4,1,50,0
EMP-017662,Data Science,Manager,35,Non-Binary,Full-Time,4,2,1,4,177912,3,2,3,7,7,1,75,0
EMP-017663,Finance,Director,42,Female,Full-Time,6,3,1,0,190961,3,2,2,23,5,1,75,0
EMP-017664,Legal,Senior,22,Female,Full-Time,4,3,1,0,90075,4,4,5,19,21,2,50,0
EMP-017665,HR,VP,42,Female,Full-Time,5,2,0,6,215417,3,2,4,7,1,3,50,1
EMP-017666,Customer Support,Junior,48,Female,Full-Time,8,5,0,2,67279,3,2,3,1,5,5,50,0
EMP-017667,Sales,Manager,36,Male,Full-Time,4,3,0,0,72522,3,4,2,6,1,6,50,0
EMP-017668,Sales,Lead,30,Female,Full-Time,5,1,0,2,125939,3,3,3,5,6,3,0,0
EMP-017669,Customer Support,Junior,44,Male,Contract,8,3,1,3,56352,5,4,3,1,1,1,50,0
EMP-017670,Operations,Lead,43,Male,Full-Time,13,7,1,2,92033,4,3,2,15,33,1,50,0
EMP-017671,Legal,Senior,40,Female,Full-Time,10,4,2,4,102216,4,3,5,0,25,1,50,0
EMP-017672,Engineering,Director,42,Female,Full-Time,4,1,0,1,159851,3,5,2,9,1,1,25,0
EMP-017673,HR,Mid,28,Male,Full-Time,8,4,1,0,77044,1,3,4,14,52,4,50,0
EMP-017674,Marketing,Mid,38,Male,Contract,7,5,1,1,86622,2,3,4,0,14,4,50,0
EMP-017675,Sales,Junior,34,Male,Full-Time,3,2,0,3,47978,3,5,4,1,3,3,25,0
EMP-017676,Customer Support,Director,38,Female,Part-Time,1,0,0,0,180229,1,3,4,2,9,3,50,0
EMP-017677,Sales,Manager,26,Female,Full-Time,15,5,0,7,125956,2,3,4,2,4,7,25,0
EMP-017678,Marketing,Mid,42,Female,Full-Time,7,6,1,0,80837,4,3,4,1,6,2,75,0
EMP-017679,Sales,Manager,44,Male,Contract,21,15,4,6,125133,5,3,5,9,7,4,50,0
EMP-017680,Data Science,VP,29,Female,Full-Time,6,3,0,5,209663,3,4,3,4,3,2,75,0
EMP-017681,HR,Junior,42,Male,Full-Time,5,4,0,0,52322,3,4,4,0,7,0,50,0
EMP-017682,Operations,Director,41,Male,Full-Time,4,2,0,3,192625,5,5,2,4,7,2,50,0
EMP-017683,Data Science,Manager,36,Female,Full-Time,12,7,3,0,144639,1,5,1,9,1,4,100,0
EMP-017684,Finance,Director,22,Female,Full-Time,2,1,0,0,215098,4,4,3,3,15,4,50,0
EMP-017685,Marketing,Junior,43,Male,Full-Time,14,7,2,2,55398,4,2,2,0,49,4,100,0
EMP-017686,Marketing,Director,38,Female,Full-Time,10,9,2,14,184132,5,3,3,41,22,2,50,1
EMP-017687,Operations,VP,36,Female,Full-Time,10,4,2,1,236890,5,4,4,2,32,2,75,0
EMP-017688,Product,Lead,52,Female,Full-Time,15,13,1,2,98127,3,5,5,7,1,2,100,0
EMP-017689,Customer Support,Manager,42,Male,Full-Time,6,5,0,10,149268,1,2,3,14,67,3,100,1
EMP-017690,Finance,Senior,42,Male,Contract,9,5,2,2,116458,3,2,5,18,16,1,50,1
EMP-017691,Sales,Junior,28,Male,Part-Time,3,2,0,2,59219,3,4,3,12,19,6,25,0
EMP-017692,Customer Support,Senior,22,Male,Full-Time,10,7,1,2,98460,4,3,3,4,1,3,0,0
EMP-017693,Customer Support,Director,31,Female,Full-Time,6,4,1,0,206691,5,4,5,8,19,2,75,0
EMP-017694,Sales,Mid,46,Male,Part-Time,6,1,0,2,80625,3,4,3,20,2,5,50,0
EMP-017695,Operations,Mid,39,Male,Full-Time,10,9,2,0,96111,5,3,3,16,10,1,50,0
EMP-017696,Finance,Senior,50,Male,Full-Time,8,6,1,3,105738,4,5,1,1,27,0,50,0
EMP-017697,Sales,VP,26,Female,Full-Time,11,5,2,3,238788,4,4,5,34,38,1,75,0
EMP-017698,Sales,Senior,47,Male,Full-Time,6,5,0,0,113613,3,5,3,0,2,2,0,0
EMP-017699,Operations,Senior,22,Male,Full-Time,21,14,5,0,122989,1,5,4,28,13,4,25,0
EMP-017700,Product,Mid,37,Male,Full-Time,4,3,0,3,75663,3,3,4,16,31,2,75,0
EMP-017701,HR,Mid,22,Male,Full-Time,10,6,0,0,73169,3,3,4,1,32,3,0,0
EMP-017702,Data Science,Mid,22,Male,Full-Time,7,5,1,4,80436,3,4,3,9,9,3,100,0
EMP-017703,Finance,VP,37,Female,Full-Time,12,5,3,2,241664,3,5,2,18,11,0,50,0
EMP-017704,Customer Support,Mid,23,Male,Full-Time,5,4,1,1,81859,3,2,4,5,25,3,25,1
EMP-017705,Data Science,Senior,28,Female,Contract,8,4,0,8,84235,4,3,5,2,1,4,0,1
EMP-017706,Engineering,Junior,41,Male,Full-Time,6,2,0,0,45226,4,4,4,10,14,1,0,0
EMP-017707,Engineering,Senior,35,Male,Full-Time,7,3,1,0,79472,4,4,1,13,39,2,50,0
