Property_ID,Listing_Year,City,Neighborhood_Type,Property_Type,Bedrooms,Bathrooms,Square_Footage,Lot_Size_SqFt,Year_Built,Garage_Spaces,Has_Pool,Has_Basement,Condition,School_District_Rating,Walk_Score,HOA_Monthly_Fee,Num_Listing_Photos,Days_On_Market,Sale_Price_USD
PROP-027354,2022,Chicago,Suburban,Single Family,3,4.0,1297,4561,1976,1,0,1,Good,5,40,0.0,23,25,354354
PROP-027355,2024,San Diego,Suburban,Condo,2,3.0,733,1774,2003,2,1,0,Good,4,53,944.0,29,22,324938
PROP-027356,2024,Los Angeles,Rural,Single Family,2,1.5,1470,7110,2006,1,1,1,Good,6,63,0.0,19,15,498892
PROP-027357,2020,Philadelphia,Urban,Single Family,1,2.5,679,1673,1986,2,0,0,Fair,1,76,253.0,22,16,195185
PROP-027358,2023,Los Angeles,Suburban,Multi-Family,1,1.5,895,2197,1982,3,0,0,Excellent,10,71,0.0,18,20,693024
PROP-027359,2020,Miami,Urban,Single Family,1,2.0,400,1097,1955,0,1,0,Fair,3,43,0.0,24,14,178723
PROP-027360,2021,Houston,University Area,Townhouse,6,3.5,2781,12381,1982,1,0,1,Good,6,54,0.0,27,33,483623
PROP-027361,2022,Phoenix,University Area,Condo,2,1.0,908,3348,1988,2,0,0,Good,6,65,572.0,24,5,224122
PROP-027362,2024,New York,University Area,Single Family,4,1.0,1585,7477,2023,2,0,1,Good,6,18,0.0,27,16,1094001
PROP-027363,2020,Philadelphia,Urban,Townhouse,6,1.5,2319,11123,2001,1,0,1,Fair,7,44,0.0,17,30,566745
PROP-027364,2021,Austin,Historic District,Single Family,4,2.0,2439,10440,2000,2,0,0,Good,8,31,205.0,22,26,1017350
PROP-027365,2024,New York,Suburban,Townhouse,2,3.0,1050,3840,1980,1,0,1,Needs Renovation,5,18,66.0,27,129,345340
PROP-027366,2022,Miami,Waterfront,Single Family,4,1.0,1662,7213,2000,1,0,0,Excellent,1,100,108.0,21,76,1024938
PROP-027367,2021,Austin,Urban,Multi-Family,5,2.0,1800,6890,2002,0,0,1,Good,1,52,0.0,27,49,762924
PROP-027368,2022,Chicago,Waterfront,Single Family,1,2.5,579,1024,2013,2,0,1,Good,7,68,0.0,19,54,281491
PROP-027369,2020,Philadelphia,Suburban,Townhouse,2,2.0,1014,3109,1960,3,0,1,Excellent,8,46,0.0,30,63,329449
PROP-027370,2024,Houston,Historic District,Single Family,4,3.5,1908,7906,1986,2,0,1,Excellent,3,58,0.0,27,51,600650
PROP-027371,2022,Philadelphia,Historic District,Single Family,3,1.0,1293,2196,2005,0,0,0,Fair,9,74,0.0,17,10,387675
PROP-027372,2024,Chicago,Suburban,Single Family,2,3.0,1321,3275,2014,0,1,1,Excellent,4,92,0.0,16,7,365782
PROP-027373,2022,Philadelphia,Rural,Townhouse,1,1.0,787,2980,2005,0,0,1,Good,3,48,104.0,19,25,113522
PROP-027374,2024,Miami,Suburban,Multi-Family,5,2.0,2464,7095,1979,2,0,1,Excellent,1,37,0.0,24,1,1274436
PROP-027375,2022,San Antonio,Suburban,Multi-Family,6,2.0,1995,5336,2006,0,1,0,Good,6,31,189.0,21,1,431252
PROP-027376,2023,New York,Rural,Townhouse,3,2.0,790,1314,1965,2,0,1,Fair,6,89,0.0,25,18,278446
PROP-027377,2024,Chicago,Rural,Single Family,2,2.5,450,2045,1980,2,1,1,Excellent,6,10,0.0,28,6,159236
PROP-027378,2023,San Antonio,University Area,Single Family,3,1.0,1036,3334,1993,1,1,0,Good,1,34,0.0,27,20,224849
PROP-027379,2024,Chicago,Urban,Single Family,3,1.0,941,2912,1956,0,0,0,Fair,9,34,131.0,26,20,317822
PROP-027380,2024,Phoenix,Urban,Single Family,3,2.0,1931,5461,1973,0,1,1,Fair,2,60,0.0,25,35,489517
PROP-027381,2020,New York,Suburban,Condo,1,3.0,400,1129,1976,0,0,0,Fair,2,40,206.0,32,5,159098
PROP-027382,2023,Philadelphia,Waterfront,Multi-Family,3,1.5,1022,4037,1938,2,0,1,Fair,2,43,0.0,9,124,452496
PROP-027383,2024,New York,Waterfront,Single Family,3,2.0,1581,6352,1990,2,0,0,Good,2,70,0.0,20,12,1496217
PROP-027384,2020,Los Angeles,Urban,Townhouse,4,1.0,1768,8435,1958,2,0,0,Good,4,25,0.0,25,15,698686
PROP-027385,2021,Philadelphia,University Area,Condo,1,4.0,400,1583,1923,1,0,1,Excellent,7,68,103.0,27,12,165849
PROP-027386,2020,Dallas,Urban,Condo,2,2.0,1256,2907,2010,1,0,1,Excellent,9,59,353.0,24,11,398296
PROP-027387,2020,Chicago,Suburban,Single Family,3,2.5,1112,4748,1996,1,0,0,Needs Renovation,3,28,0.0,22,4,213563
PROP-027388,2021,Los Angeles,Downtown,Single Family,4,3.0,1589,2595,1950,1,0,0,Good,1,36,0.0,28,29,1013390
PROP-027389,2022,Los Angeles,Downtown,Single Family,4,1.5,1674,6794,1981,1,0,0,Fair,4,27,0.0,17,14,866955
PROP-027390,2022,New York,University Area,Single Family,2,2.0,1239,5449,1967,0,0,1,Excellent,9,30,0.0,24,19,826191
PROP-027391,2023,New York,Rural,Single Family,2,1.5,439,2136,1991,0,0,1,Excellent,7,14,199.0,22,33,218412
PROP-027392,2022,Houston,Urban,Duplex,3,2.0,1949,6406,1963,1,1,1,Good,3,58,50.0,19,1,507392
PROP-027393,2024,Los Angeles,Rural,Condo,4,1.0,1842,4908,1977,0,0,0,Excellent,1,35,371.0,26,5,557677
PROP-027394,2023,Phoenix,Waterfront,Single Family,2,2.5,400,1783,2011,2,0,0,Excellent,2,40,0.0,32,157,211450
PROP-027395,2020,New York,Suburban,Single Family,3,2.5,1495,3532,2017,0,1,1,Needs Renovation,3,63,0.0,25,35,570440
PROP-027396,2022,Miami,Historic District,Duplex,2,3.0,700,1783,2008,1,1,0,Fair,2,57,236.0,28,43,317600
PROP-027397,2021,New York,Urban,Condo,3,2.5,1760,4894,1990,2,1,0,Fair,2,52,559.0,23,19,837630
PROP-027398,2023,Houston,Suburban,Duplex,5,1.5,2167,8581,1995,1,0,0,Excellent,3,51,0.0,31,86,423231
PROP-027399,2024,Austin,Rural,Single Family,1,2.0,631,2281,1990,1,0,1,Fair,2,57,0.0,20,12,151823
PROP-027400,2024,San Antonio,Suburban,Condo,1,2.0,900,2601,1967,2,0,0,Good,7,32,163.0,20,14,214338
PROP-027401,2023,San Antonio,Urban,Condo,3,2.0,971,3432,2006,1,0,0,Good,4,52,548.0,18,8,175168
PROP-027402,2024,Chicago,Waterfront,Multi-Family,2,3.0,1392,2714,1942,0,0,1,Excellent,9,42,0.0,19,47,880531
PROP-027403,2022,San Diego,Rural,Single Family,1,1.5,1067,2339,2023,1,0,1,Excellent,1,46,0.0,18,2,423025
PROP-027404,2021,New York,Suburban,Single Family,5,3.0,2270,4850,1982,2,0,1,Good,3,57,0.0,25,56,1304074
PROP-027405,2020,San Antonio,Suburban,Single Family,3,2.5,1081,2855,1977,2,0,1,Fair,3,61,0.0,20,14,212179
PROP-027406,2021,Los Angeles,Waterfront,Condo,2,3.0,741,3150,1999,1,0,1,Excellent,10,40,281.0,19,39,449406
PROP-027407,2022,New York,Waterfront,Single Family,1,2.0,466,2088,1964,1,0,1,Excellent,5,49,0.0,17,30,600625
PROP-027408,2021,San Antonio,Downtown,Single Family,2,3.5,890,1906,1996,1,0,0,Needs Renovation,4,45,0.0,23,64,145199
PROP-027409,2022,Dallas,Suburban,Townhouse,4,3.0,1758,5830,1960,0,0,0,Fair,5,37,0.0,19,6,328613
PROP-027410,2023,New York,Urban,Multi-Family,4,2.0,965,1981,1985,1,0,1,Fair,8,44,74.0,30,19,684465
PROP-027411,2023,Miami,Urban,Multi-Family,4,3.0,1919,5867,1978,1,1,1,Good,8,11,0.0,29,1,1039930
PROP-027412,2021,Miami,Suburban,Townhouse,2,3.0,1211,3957,2023,0,1,0,Good,4,37,0.0,19,86,512482
PROP-027413,2022,Chicago,Urban,Single Family,4,1.0,1783,6968,1988,1,1,0,Fair,1,9,0.0,13,74,485255
PROP-027414,2022,New York,Downtown,Condo,3,3.0,1680,5807,2014,0,0,0,Good,6,15,493.0,14,26,1001426
PROP-027415,2021,Los Angeles,Suburban,Condo,2,2.0,745,1400,2022,0,0,1,Fair,8,61,482.0,26,6,293475
PROP-027416,2023,Dallas,Suburban,Single Family,4,4.0,1734,6841,1978,2,0,0,Good,9,13,0.0,17,36,460572
PROP-027417,2021,Chicago,Urban,Single Family,4,2.0,1905,7905,1962,1,0,1,Good,8,41,0.0,26,33,624884
PROP-027418,2023,Los Angeles,Suburban,Condo,2,1.0,869,2366,1972,3,0,1,Needs Renovation,6,24,511.0,24,16,344631
PROP-027419,2024,Chicago,Historic District,Townhouse,2,3.5,835,4013,2023,2,1,0,Good,8,33,0.0,23,14,396273
PROP-027420,2020,New York,Downtown,Duplex,3,3.0,1408,6709,1977,3,0,0,Good,4,62,0.0,25,16,1068034
PROP-027421,2022,Houston,Urban,Single Family,2,2.5,856,3205,2021,2,1,0,Fair,5,61,142.0,16,3,185565
PROP-027422,2024,Los Angeles,Suburban,Townhouse,1,2.0,696,2949,1968,2,0,0,Excellent,9,23,0.0,25,45,323960
PROP-027423,2021,Phoenix,Historic District,Duplex,2,3.0,674,1078,1921,1,0,0,Excellent,1,52,0.0,21,18,196472
PROP-027424,2021,Los Angeles,Urban,Duplex,2,2.0,1325,6500,1950,1,1,0,Good,4,52,0.0,20,2,690672
PROP-027425,2022,Chicago,Downtown,Single Family,4,1.0,1009,1797,2016,2,1,1,Good,9,64,0.0,28,71,492384
PROP-027426,2023,Dallas,Suburban,Single Family,1,3.5,400,890,2000,0,0,1,Excellent,6,45,0.0,20,1,150012
PROP-027427,2024,Austin,Suburban,Condo,6,2.5,2712,4077,2008,1,0,1,Good,7,28,138.0,23,4,703666
PROP-027428,2021,San Diego,Suburban,Single Family,5,3.5,1640,3637,1978,0,0,0,Excellent,5,0,0.0,21,141,866135
PROP-027429,2020,Phoenix,Waterfront,Single Family,1,2.0,800,2731,2000,0,0,1,Good,10,23,0.0,31,2,302970
PROP-027430,2020,New York,Suburban,Single Family,4,3.0,2039,7097,1950,3,1,1,Good,3,51,0.0,27,19,1056708
PROP-027431,2024,San Diego,Suburban,Multi-Family,3,3.0,1147,5585,1978,1,0,1,Good,1,52,0.0,19,17,551927
PROP-027432,2021,Seattle,Suburban,Single Family,2,3.0,757,3214,1995,0,0,0,Good,9,46,225.0,20,15,278094
PROP-027433,2020,Chicago,Urban,Condo,6,3.5,2213,8209,1955,3,0,0,Good,7,58,317.0,23,2,619311
PROP-027434,2021,Dallas,Downtown,Multi-Family,4,2.0,1482,5684,1981,1,0,1,Good,9,58,0.0,25,19,551376
PROP-027435,2020,New York,Rural,Multi-Family,2,3.5,961,4151,1936,2,1,0,Fair,7,91,143.0,24,31,469820
PROP-027436,2021,San Antonio,Urban,Condo,4,1.0,1606,7881,2001,2,0,1,Good,4,76,570.0,17,28,312827
PROP-027437,2021,Austin,Suburban,Townhouse,3,2.0,1354,3769,1992,0,1,0,Fair,7,52,0.0,20,47,405575
PROP-027438,2023,Houston,Urban,Single Family,1,3.0,851,2807,1962,1,0,0,Good,2,46,0.0,22,2,201174
PROP-027439,2023,Philadelphia,Rural,Single Family,2,3.5,1588,6748,1990,1,0,0,Good,3,91,190.0,16,79,242160
PROP-027440,2021,Seattle,Suburban,Single Family,4,2.0,2264,8176,1905,3,0,1,Needs Renovation,4,57,0.0,18,65,693964
PROP-027441,2021,Chicago,Suburban,Duplex,4,2.5,1330,4515,1970,0,1,1,Excellent,3,42,0.0,20,13,423087
PROP-027442,2023,Miami,Waterfront,Condo,5,2.0,2532,4478,2012,2,0,0,Excellent,9,46,0.0,20,11,1496601
PROP-027443,2022,Dallas,Suburban,Single Family,4,2.0,1241,3042,1971,1,0,0,Excellent,10,60,0.0,33,17,326138
PROP-027444,2023,Chicago,Waterfront,Single Family,3,2.0,1543,4316,1974,0,0,0,Fair,7,67,0.0,22,74,522426
PROP-027445,2023,New York,University Area,Single Family,2,2.5,400,1343,2010,0,0,0,Fair,9,25,64.0,14,12,235126
PROP-027446,2023,New York,Suburban,Single Family,3,3.0,1778,4613,1980,1,1,0,Needs Renovation,4,32,89.0,26,9,528929
PROP-027447,2024,San Antonio,Historic District,Condo,1,2.0,711,1390,1965,1,0,1,Excellent,2,58,448.0,23,62,123575
PROP-027448,2024,San Antonio,Downtown,Single Family,3,1.5,1107,4289,2023,3,0,1,Good,6,58,191.0,25,5,332244
PROP-027449,2020,Los Angeles,Downtown,Single Family,2,2.5,400,1233,1999,3,1,0,Excellent,1,83,0.0,25,24,364356
PROP-027450,2020,Chicago,University Area,Single Family,1,2.5,439,1453,2003,2,1,1,Excellent,10,43,0.0,28,25,221837
PROP-027451,2021,Dallas,Waterfront,Multi-Family,3,3.0,1064,3970,1935,1,0,0,Fair,5,46,0.0,23,49,479877
PROP-027452,2023,Miami,Downtown,Condo,3,2.0,1095,4442,1970,1,0,1,Fair,10,73,205.0,20,19,475065
PROP-027453,2024,Philadelphia,Historic District,Multi-Family,1,1.5,400,1174,1956,0,0,0,Excellent,4,56,0.0,25,32,191496
PROP-027454,2023,Austin,Urban,Townhouse,4,3.0,1520,3459,2003,2,0,1,Good,4,53,117.0,21,12,496683
PROP-027455,2021,Los Angeles,Rural,Single Family,3,2.5,1567,5290,1973,2,0,0,Excellent,2,27,0.0,23,6,565300
PROP-027456,2020,Phoenix,University Area,Single Family,3,1.5,1837,3257,1998,1,0,1,Fair,10,45,0.0,22,70,420694
PROP-027457,2023,New York,Suburban,Townhouse,3,2.5,1204,2184,1980,0,0,0,Excellent,1,55,0.0,18,37,749482
PROP-027458,2021,New York,University Area,Condo,4,2.0,1647,4237,1945,0,1,1,Needs Renovation,1,77,187.0,24,20,672228
PROP-027459,2024,San Diego,Urban,Condo,5,2.5,2243,3925,1995,0,0,0,Fair,7,81,334.0,22,6,523047
PROP-027460,2021,New York,Suburban,Multi-Family,4,2.0,1945,8923,1980,2,0,0,Excellent,2,61,0.0,17,6,1303652
PROP-027461,2021,San Diego,Downtown,Multi-Family,4,3.5,1741,6630,1981,0,1,1,Good,6,88,0.0,18,34,1111883
PROP-027462,2024,San Diego,University Area,Single Family,3,2.0,1748,4965,1956,3,0,1,Good,8,79,0.0,20,25,710595
PROP-027463,2022,Dallas,Waterfront,Townhouse,3,2.0,1272,4409,1948,2,1,1,Good,9,34,161.0,20,5,453197
PROP-027464,2023,Los Angeles,Suburban,Single Family,2,2.5,400,1179,1980,1,1,0,Good,8,60,0.0,21,90,225446
PROP-027465,2021,Los Angeles,Urban,Condo,2,2.5,810,2595,1982,0,0,0,Excellent,2,75,848.0,17,42,285242
PROP-027466,2024,Chicago,Urban,Single Family,1,2.0,468,914,1974,1,0,0,Needs Renovation,10,30,0.0,21,29,228466
PROP-027467,2022,Dallas,Urban,Single Family,1,1.0,490,1694,1997,2,0,1,Good,8,46,0.0,20,10,242029
PROP-027468,2024,Chicago,Suburban,Single Family,3,2.0,2218,6649,2013,0,1,1,Needs Renovation,8,100,0.0,16,1,417935
PROP-027469,2023,Seattle,Downtown,Single Family,4,1.0,1400,4214,1978,0,0,0,Good,5,66,0.0,18,23,790742
PROP-027470,2021,Chicago,Suburban,Townhouse,3,3.5,875,4155,1999,3,0,1,Needs Renovation,10,63,104.0,34,34,291681
PROP-027471,2021,San Antonio,Rural,Condo,2,2.0,1115,5133,2015,2,0,1,Excellent,4,22,388.0,18,2,186527
PROP-027472,2024,Phoenix,Urban,Single Family,5,1.5,1964,6044,2021,2,0,1,Excellent,6,62,0.0,32,57,642886
PROP-027473,2024,Dallas,Waterfront,Single Family,2,4.0,890,2513,1983,2,1,1,Needs Renovation,7,48,0.0,30,15,420445
PROP-027474,2021,Austin,Waterfront,Single Family,1,3.0,571,2284,2001,1,0,0,Fair,7,37,100.0,20,2,287395
PROP-027475,2020,Seattle,University Area,Condo,4,2.5,2112,9323,2006,1,0,0,Good,2,71,481.0,18,16,678086
PROP-027476,2023,New York,Suburban,Condo,3,2.0,1425,4462,2004,0,0,1,Good,10,32,429.0,20,50,667491
PROP-027477,2023,San Diego,Suburban,Single Family,6,2.5,2676,5423,1991,0,0,1,Good,3,96,186.0,28,57,996970
PROP-027478,2021,Chicago,Waterfront,Townhouse,2,2.5,700,1116,1993,1,0,0,Excellent,10,65,0.0,26,51,382393
PROP-027479,2023,Houston,Urban,Townhouse,2,1.5,400,624,1978,0,0,0,Excellent,2,32,0.0,13,4,91635
PROP-027480,2020,Houston,Urban,Multi-Family,2,1.5,1048,4313,2023,1,0,0,Fair,1,28,122.0,25,198,285073
PROP-027481,2024,Miami,Historic District,Single Family,4,1.5,1442,2581,2000,1,0,1,Good,8,100,0.0,17,25,577229
PROP-027482,2022,Phoenix,Historic District,Townhouse,3,1.5,1557,7646,1959,1,0,1,Good,9,46,0.0,23,13,407755
PROP-027483,2020,Chicago,Downtown,Single Family,6,3.0,2839,13220,2023,0,0,1,Excellent,2,66,162.0,27,26,1067850
PROP-027484,2024,New York,Suburban,Condo,3,2.0,1292,3393,2023,1,0,0,Good,2,48,414.0,23,30,608037
PROP-027485,2021,Dallas,Downtown,Multi-Family,3,1.0,984,1745,2015,2,0,1,Needs Renovation,9,58,0.0,16,1,320464
PROP-027486,2024,Dallas,Urban,Single Family,1,1.0,1010,1706,1948,1,0,0,Good,6,59,0.0,15,12,213582
PROP-027487,2023,Houston,Downtown,Single Family,3,2.0,1648,3008,2015,2,1,0,Good,1,64,0.0,20,55,394010
PROP-027488,2024,Phoenix,Suburban,Single Family,2,2.0,689,1576,1935,1,1,0,Fair,4,82,0.0,16,54,236901
PROP-027489,2021,Dallas,Suburban,Single Family,2,2.0,939,3429,1969,2,0,0,Needs Renovation,2,59,108.0,21,94,170376
PROP-027490,2024,Los Angeles,Suburban,Condo,2,1.5,1249,3796,1938,0,0,0,Good,8,35,286.0,18,74,572591
PROP-027491,2024,Chicago,Downtown,Single Family,4,3.5,2182,5689,1935,0,1,1,Good,2,61,144.0,20,13,635186
PROP-027492,2022,Los Angeles,Suburban,Condo,3,3.5,1730,6183,1978,0,0,0,Good,6,82,524.0,32,56,747880
PROP-027493,2022,Dallas,Waterfront,Townhouse,3,1.5,1173,5123,1956,0,1,0,Excellent,2,71,0.0,20,113,425193
PROP-027494,2023,Philadelphia,Waterfront,Multi-Family,1,2.0,679,3353,1959,2,0,1,Good,5,71,0.0,17,11,460578
PROP-027495,2023,Chicago,Urban,Multi-Family,3,1.5,1800,6430,1945,0,0,1,Good,4,76,166.0,28,49,585443
PROP-027496,2024,Los Angeles,Urban,Single Family,2,3.5,910,3365,1969,3,0,1,Excellent,1,71,0.0,19,11,644031
PROP-027497,2022,Los Angeles,Rural,Condo,3,2.0,1024,4410,2004,1,0,1,Good,10,78,204.0,19,78,391214
PROP-027498,2020,New York,University Area,Condo,1,2.5,589,1363,1949,1,1,0,Fair,5,42,541.0,22,8,274888
PROP-027499,2022,Houston,Suburban,Single Family,4,3.5,1416,2930,2005,1,0,1,Good,7,87,0.0,23,1,394980
PROP-027500,2024,New York,University Area,Single Family,5,4.0,1713,5383,1947,0,0,1,Needs Renovation,3,24,0.0,17,1,627128
PROP-027501,2020,Los Angeles,Urban,Condo,3,2.0,1902,4290,1969,2,1,0,Good,6,37,237.0,19,34,1016931
PROP-027502,2023,Seattle,University Area,Single Family,4,2.0,2160,5951,1984,2,0,1,Excellent,2,27,92.0,26,79,1149152
PROP-027503,2022,Los Angeles,Suburban,Single Family,3,3.0,1327,6395,2004,0,0,1,Good,2,69,0.0,26,43,703546
PROP-027504,2020,Houston,Historic District,Condo,3,3.0,704,2590,1961,2,0,0,Fair,5,33,625.0,16,1,183548
PROP-027505,2024,San Antonio,University Area,Condo,3,2.5,1795,6527,1988,1,1,0,Fair,6,100,413.0,22,2,320266
PROP-027506,2021,Los Angeles,Rural,Condo,2,2.5,547,2691,1964,0,0,1,Good,10,33,454.0,21,99,209018
PROP-027507,2021,Philadelphia,Suburban,Single Family,2,2.5,881,1549,2008,0,0,0,Good,7,71,127.0,21,31,251935
PROP-027508,2021,Chicago,Downtown,Condo,1,3.5,1459,4747,1979,0,0,0,Fair,9,84,389.0,27,17,441985
PROP-027509,2022,Dallas,Suburban,Townhouse,4,4.0,1775,5285,1992,1,0,0,Fair,9,57,0.0,22,1,327717
PROP-027510,2022,Los Angeles,Urban,Multi-Family,3,3.0,1606,3992,1981,1,1,1,Excellent,5,23,0.0,20,7,996008
PROP-027511,2022,San Diego,Suburban,Townhouse,5,2.5,2105,4073,1963,2,0,0,Excellent,3,39,0.0,26,40,806605
PROP-027512,2023,Dallas,Suburban,Condo,3,2.5,694,1352,1983,0,1,1,Good,3,57,334.0,14,18,198836
PROP-027513,2022,Los Angeles,Suburban,Single Family,1,1.5,760,1851,1961,2,0,0,Fair,8,64,0.0,18,40,364959
PROP-027514,2023,Los Angeles,Urban,Single Family,1,2.0,426,700,2009,1,1,1,Fair,7,55,0.0,27,35,276726
PROP-027515,2024,New York,Suburban,Single Family,3,2.0,1182,5459,1975,2,0,1,Good,4,27,0.0,25,6,676038
PROP-027516,2024,San Antonio,Downtown,Duplex,3,2.5,817,3492,1964,3,0,0,Good,5,58,111.0,19,7,273491
PROP-027517,2024,New York,University Area,Single Family,2,2.5,686,3198,1973,3,0,1,Good,10,57,0.0,32,18,472094
PROP-027518,2024,Houston,Historic District,Single Family,2,2.0,997,3689,1970,1,1,0,Good,6,62,138.0,24,20,336557
PROP-027519,2023,Chicago,Suburban,Condo,4,3.0,1658,5828,2020,2,0,1,Excellent,6,39,227.0,19,48,497461
PROP-027520,2022,Chicago,Urban,Single Family,3,2.0,1833,7398,2000,3,0,1,Good,1,75,0.0,21,1,611120
PROP-027521,2023,San Diego,Historic District,Single Family,3,4.0,876,4296,1991,1,0,1,Needs Renovation,8,80,0.0,23,36,422221
PROP-027522,2024,Houston,Waterfront,Single Family,2,2.5,1029,4478,1975,2,0,0,Good,3,68,0.0,24,48,353546
PROP-027523,2023,Philadelphia,Suburban,Single Family,4,2.0,1475,3307,2020,1,0,1,Excellent,2,76,0.0,22,29,392134
PROP-027524,2020,San Diego,Downtown,Condo,5,3.0,2167,6566,1962,2,0,0,Excellent,5,100,379.0,28,31,1085307
PROP-027525,2024,Chicago,Historic District,Single Family,3,3.0,1722,6289,1974,3,0,0,Good,6,100,97.0,30,25,424260
PROP-027526,2023,Houston,Historic District,Condo,5,2.5,2763,11753,1995,3,0,0,Good,6,28,358.0,25,29,597046
PROP-027527,2022,Chicago,Downtown,Single Family,4,2.0,1512,2722,1986,1,0,0,Good,7,40,0.0,23,51,529661
PROP-027528,2024,New York,Urban,Condo,5,2.5,1883,8496,1957,0,0,0,Excellent,10,9,146.0,29,7,998609
PROP-027529,2023,San Antonio,University Area,Single Family,3,1.0,995,4191,2000,0,0,1,Good,2,33,426.0,18,35,183965
PROP-027530,2024,Dallas,Downtown,Single Family,2,4.0,1261,4566,1993,2,1,0,Fair,1,59,0.0,22,29,299465
PROP-027531,2021,Phoenix,Downtown,Duplex,4,4.0,1546,5148,1993,2,0,1,Excellent,8,38,0.0,19,13,506616
PROP-027532,2024,Houston,Suburban,Townhouse,6,2.0,2328,4491,2003,0,0,1,Fair,1,46,0.0,25,41,378445
PROP-027533,2022,Houston,Downtown,Multi-Family,3,1.5,947,2740,1980,1,0,1,Excellent,1,31,0.0,19,10,417683
PROP-027534,2023,New York,Rural,Condo,5,1.0,2274,7615,1981,2,1,1,Good,1,67,171.0,13,12,877848
PROP-027535,2024,Dallas,Suburban,Single Family,5,3.0,2050,3427,1988,0,1,1,Good,5,11,0.0,21,3,375835
PROP-027536,2022,Philadelphia,Urban,Condo,2,2.0,835,2415,1969,0,0,1,Fair,5,28,179.0,22,23,190828
PROP-027537,2020,San Antonio,Waterfront,Single Family,5,1.0,2459,10056,1964,3,0,1,Fair,8,51,133.0,28,20,652423
PROP-027538,2021,Los Angeles,Suburban,Single Family,3,3.5,1146,4174,1964,2,0,1,Good,2,64,168.0,22,87,469848
PROP-027539,2020,Philadelphia,Downtown,Townhouse,1,2.0,500,2291,1986,0,0,1,Good,10,70,0.0,29,83,240304
PROP-027540,2024,New York,Suburban,Single Family,3,3.0,1744,4917,1978,1,0,1,Good,8,30,0.0,24,103,710922
PROP-027541,2020,Dallas,Downtown,Condo,3,1.0,1711,3765,1964,1,0,0,Fair,1,46,183.0,29,3,351812
PROP-027542,2022,Houston,Rural,Condo,1,2.0,1064,3671,1979,2,0,0,Fair,10,39,254.0,24,25,192997
PROP-027543,2022,Austin,Suburban,Single Family,5,1.5,1619,5783,1978,1,0,0,Fair,2,53,0.0,28,51,434370
PROP-027544,2024,San Diego,Historic District,Single Family,2,1.0,932,4506,2001,3,1,0,Good,9,57,0.0,24,28,706444
PROP-027545,2024,Philadelphia,Historic District,Townhouse,2,4.0,1322,4137,1956,2,0,0,Needs Renovation,1,60,108.0,26,12,254451
PROP-027546,2023,Philadelphia,Rural,Single Family,3,1.5,1538,4632,1987,0,0,1,Good,1,76,0.0,26,1,277247
PROP-027547,2023,Phoenix,Historic District,Townhouse,3,1.0,1315,5471,1957,1,0,0,Good,4,63,0.0,23,237,350350
PROP-027548,2024,Miami,Suburban,Duplex,2,3.0,1177,4589,2023,1,0,0,Good,10,75,0.0,18,19,428473
PROP-027549,2022,Philadelphia,Downtown,Condo,1,2.0,400,1425,1993,2,0,0,Good,5,55,321.0,15,35,194532
PROP-027550,2024,Los Angeles,Historic District,Single Family,3,1.5,1311,5619,2023,1,0,0,Excellent,5,26,0.0,9,4,702112
PROP-027551,2024,Seattle,Downtown,Duplex,1,3.0,400,943,1972,2,0,1,Good,3,74,0.0,18,5,266523
PROP-027552,2023,Seattle,University Area,Townhouse,3,2.0,1165,5484,1980,3,0,1,Excellent,4,62,19.0,24,27,455250
PROP-027553,2024,Houston,Downtown,Single Family,2,1.0,587,1179,2003,0,0,1,Fair,9,35,67.0,19,95,230666
PROP-027554,2024,New York,University Area,Duplex,4,2.5,1729,7502,2006,2,0,1,Good,7,59,0.0,20,4,954460
PROP-027555,2022,Chicago,University Area,Duplex,2,3.0,895,1486,2020,0,0,1,Excellent,5,24,0.0,26,80,323894
PROP-027556,2021,Houston,Urban,Duplex,3,3.0,1539,3628,2023,2,0,1,Good,4,32,0.0,27,34,321503
PROP-027557,2023,New York,Downtown,Single Family,2,2.0,1078,3534,2017,0,1,0,Fair,3,60,0.0,19,42,712655
PROP-027558,2023,Los Angeles,Suburban,Single Family,2,1.5,794,3853,1924,1,1,0,Excellent,9,38,0.0,22,67,439249
PROP-027559,2023,Philadelphia,Downtown,Multi-Family,3,2.0,1484,6211,1990,3,0,0,Fair,3,58,144.0,27,19,498999
PROP-027560,2020,San Diego,Historic District,Single Family,2,2.5,989,4157,1943,2,0,1,Good,5,31,0.0,25,47,566764
PROP-027561,2021,Chicago,Suburban,Single Family,2,3.0,400,962,1991,3,0,1,Good,7,22,0.0,22,1,219060
PROP-027562,2022,San Diego,Suburban,Single Family,3,3.0,1359,3282,1946,1,0,1,Excellent,4,79,115.0,19,20,698755
PROP-027563,2021,Phoenix,Suburban,Single Family,3,1.5,1140,3143,1979,2,0,1,Fair,6,36,0.0,28,8,242501
PROP-027564,2021,Los Angeles,Urban,Condo,2,3.0,845,4042,2001,0,1,0,Needs Renovation,5,45,541.0,20,55,289025
PROP-027565,2020,New York,Historic District,Duplex,5,2.5,1899,4053,2007,2,0,1,Fair,10,55,0.0,19,7,1324035
PROP-027566,2020,Miami,University Area,Single Family,2,1.0,820,2163,2000,2,1,0,Excellent,2,76,93.0,23,61,339323
